step,train_loss,lr,grad_norm,tok_per_sec,val_loss
2821,3.533007,2.681621e-04,0.2115,75940.61,
2822,3.457157,2.679813e-04,0.2146,75935.05,
2823,3.437194,2.678006e-04,0.2117,75929.60,
2824,3.488112,2.676200e-04,0.1914,75933.23,
2825,3.479652,2.674393e-04,0.2149,75932.52,
2826,3.493436,2.672587e-04,0.2063,75921.92,
2827,3.484932,2.670781e-04,0.2087,75930.05,
2828,3.465918,2.668975e-04,0.1985,75936.64,
2829,3.452080,2.667170e-04,0.1958,75933.81,
2830,3.456538,2.665365e-04,0.1934,75935.59,
2831,3.432179,2.663560e-04,0.2046,75924.79,
2832,3.463238,2.661756e-04,0.1987,75928.59,
2833,3.395094,2.659952e-04,0.1963,75928.62,
2834,3.301449,2.658148e-04,0.1977,75930.28,
2835,3.269375,2.656344e-04,0.2198,75931.35,
2836,3.327623,2.654541e-04,0.2096,75933.99,
2837,3.262508,2.652738e-04,0.2152,75929.59,
2838,3.324072,2.650936e-04,0.1988,75936.03,
2839,3.358276,2.649133e-04,0.1963,75936.41,
2840,3.284403,2.647331e-04,0.1992,75926.72,
2841,3.313039,2.645530e-04,0.1950,75931.59,
2842,3.310102,2.643728e-04,0.1975,75930.00,
2843,3.250667,2.641927e-04,0.1884,75928.80,
2844,3.273793,2.640127e-04,0.1926,75934.12,
2845,3.313095,2.638326e-04,0.1998,75919.94,
2846,3.549577,2.636526e-04,0.2249,75915.64,
2847,3.493004,2.634726e-04,0.2135,75910.33,
2848,3.565887,2.632927e-04,0.2236,75915.36,
2849,3.487325,2.631128e-04,0.2248,75911.26,
2850,3.469469,2.629329e-04,0.1969,75927.11,
2851,3.570034,2.627530e-04,0.2176,75933.39,
2852,3.511315,2.625732e-04,0.2351,75931.09,
2853,3.475015,2.623934e-04,0.2013,75916.91,
2854,3.510298,2.622136e-04,0.2188,75934.00,
2855,3.500542,2.620339e-04,0.1980,75929.72,
2856,3.474730,2.618542e-04,0.2112,75937.70,
2857,3.524093,2.616746e-04,0.2102,75930.66,
2858,3.495703,2.614949e-04,0.2089,75931.60,
2859,3.536516,2.613153e-04,0.2017,75935.64,
2860,3.507553,2.611358e-04,0.2117,75939.01,
2861,3.533403,2.609562e-04,0.2175,73374.94,
2862,3.492930,2.607767e-04,0.2136,75925.84,
2863,3.497777,2.605973e-04,0.2023,75930.99,
2864,3.526981,2.604178e-04,0.2070,75926.35,
2865,3.498595,2.602384e-04,0.1970,75931.20,
2866,3.524246,2.600591e-04,0.2182,75928.36,
2867,3.502221,2.598797e-04,0.2063,75929.97,
2868,3.455395,2.597004e-04,0.2020,75935.96,
2869,3.416073,2.595212e-04,0.2153,75933.29,
2870,3.454109,2.593419e-04,0.1954,75923.47,
2871,3.473037,2.591627e-04,0.2091,75932.79,
2872,3.470020,2.589836e-04,0.2075,75931.08,
2873,3.453685,2.588044e-04,0.2180,75927.58,
2874,3.435248,2.586253e-04,0.1907,75928.14,
2875,3.485003,2.584463e-04,0.1989,75929.01,
2876,3.459276,2.582672e-04,0.1879,75936.93,
2877,3.461244,2.580882e-04,0.1923,75933.47,
2878,3.453476,2.579093e-04,0.1922,75923.20,
2879,3.454726,2.577303e-04,0.2091,75934.52,
2880,3.418794,2.575514e-04,0.2050,75936.17,
2881,3.340868,2.573726e-04,0.2081,75926.09,
2882,3.303870,2.571937e-04,0.2099,75934.57,
2883,3.259776,2.570149e-04,0.1990,75931.03,
2884,3.274754,2.568362e-04,0.1996,75933.46,
2885,3.298186,2.566575e-04,0.2210,75930.70,
2886,3.302514,2.564788e-04,0.2044,75927.57,
2887,3.322788,2.563001e-04,0.2090,75933.98,
2888,3.326428,2.561215e-04,0.2197,75929.30,
2889,3.308187,2.559429e-04,0.2005,75940.36,
2890,3.377486,2.557644e-04,0.2321,75928.72,
2891,3.319608,2.555858e-04,0.1946,75931.18,
2892,3.355170,2.554074e-04,0.2235,75928.35,
2893,3.483500,2.552289e-04,0.2183,75933.56,
2894,3.511622,2.550505e-04,0.2385,75926.24,
2895,3.535900,2.548721e-04,0.2188,75929.53,
2896,3.520111,2.546938e-04,0.2265,75927.95,
2897,3.487259,2.545155e-04,0.2205,75935.21,
2898,3.514967,2.543372e-04,0.2221,75931.80,
2899,3.558657,2.541590e-04,0.2300,75932.87,
2900,3.463147,2.539808e-04,0.2075,75923.81,
2901,3.505122,2.538026e-04,0.2113,75932.61,
2902,3.545181,2.536245e-04,0.2140,75927.39,
2903,3.531870,2.534464e-04,0.2230,75927.34,
2904,3.538921,2.532684e-04,0.2229,75927.07,
2905,3.481113,2.530904e-04,0.2015,75933.76,
2906,3.508362,2.529124e-04,0.2219,75928.18,
2907,3.500584,2.527344e-04,0.2383,75936.30,
2908,3.532486,2.525565e-04,0.2186,75939.34,
2909,3.526563,2.523787e-04,0.2188,75929.10,
2910,3.546648,2.522008e-04,0.2164,75933.67,
2911,3.537038,2.520230e-04,0.2160,75934.38,
2912,3.510733,2.518453e-04,0.2022,75930.75,
2913,3.460723,2.516676e-04,0.2046,75928.41,
2914,3.449109,2.514899e-04,0.2107,75931.35,
2915,3.507485,2.513122e-04,0.1918,75931.46,
2916,3.473321,2.511346e-04,0.1968,75926.33,
2917,3.380446,2.509570e-04,0.1991,75937.21,
2918,3.452927,2.507795e-04,0.2334,75927.53,
2919,3.444965,2.506020e-04,0.2298,75934.62,
2920,3.442710,2.504246e-04,0.2027,75933.24,
2921,3.454849,2.502471e-04,0.2118,75929.90,
2922,3.522991,2.500697e-04,0.2253,75928.33,
2923,3.484290,2.498924e-04,0.2062,75930.46,
2924,3.443566,2.497151e-04,0.2056,75928.01,
2925,3.469447,2.495378e-04,0.2252,75934.34,
2926,3.343800,2.493606e-04,0.2329,75937.75,
2927,3.485912,2.491834e-04,0.2262,75928.15,
2928,3.397580,2.490062e-04,0.2104,75936.65,
2929,3.349820,2.488291e-04,0.2214,75935.49,
2930,3.338130,2.486520e-04,0.2192,75929.70,
2931,3.293375,2.484750e-04,0.2223,75929.57,
2932,3.259931,2.482980e-04,0.1931,75927.73,
2933,3.272959,2.481210e-04,0.2192,75927.04,
2934,3.320315,2.479441e-04,0.2025,75925.00,
2935,3.291079,2.477672e-04,0.2090,75931.82,
2936,3.326172,2.475904e-04,0.2431,75926.14,
2937,3.308693,2.474136e-04,0.2080,75926.49,
2938,3.263171,2.472368e-04,0.2137,75923.61,
2939,3.352549,2.470600e-04,0.2146,75930.66,
2940,3.381648,2.468834e-04,0.2101,75930.96,
2941,3.559026,2.467067e-04,0.2172,75921.09,
2942,3.521018,2.465301e-04,0.2109,75933.66,
2943,3.494773,2.463535e-04,0.2168,75923.74,
2944,3.480824,2.461770e-04,0.2084,75931.23,
2945,3.556526,2.460005e-04,0.2376,75934.78,
2946,3.498179,2.458240e-04,0.2068,75925.64,
2947,3.547543,2.456476e-04,0.2349,75935.51,
2948,3.492972,2.454712e-04,0.2145,75931.50,
2949,3.505818,2.452949e-04,0.2054,75921.69,
2950,3.514694,2.451186e-04,0.2076,75926.60,
2951,3.517515,2.449424e-04,0.2107,75929.71,
2952,3.498660,2.447661e-04,0.2228,75926.91,
2953,3.492700,2.445900e-04,0.1984,75928.41,
2954,3.464082,2.444138e-04,0.2221,75927.86,
2955,3.486321,2.442377e-04,0.1970,75928.36,
2956,3.530485,2.440617e-04,0.2153,75926.57,
2957,3.432306,2.438857e-04,0.2085,75926.35,
2958,3.512079,2.437097e-04,0.2089,75931.39,
2959,3.480482,2.435338e-04,0.1995,75938.29,
2960,3.521071,2.433579e-04,0.1970,75924.56,
2961,3.485671,2.431820e-04,0.1947,75937.32,
2962,3.543701,2.430062e-04,0.2643,75924.04,
2963,3.545061,2.428305e-04,0.2499,75928.55,
2964,3.416323,2.426547e-04,0.2306,75923.96,
2965,3.405788,2.424791e-04,0.2099,75906.35,
2966,3.426719,2.423034e-04,0.2193,75927.03,
2967,3.423148,2.421278e-04,0.1979,75923.39,
2968,3.419927,2.419523e-04,0.2057,75927.40,
2969,3.467556,2.417767e-04,0.2014,75931.81,
2970,3.405320,2.416013e-04,0.2048,75926.02,
2971,3.467446,2.414258e-04,0.1947,75931.10,
2972,3.435238,2.412504e-04,0.2048,75933.46,
2973,3.425509,2.410751e-04,0.1997,75926.76,
2974,3.423826,2.408998e-04,0.2070,75930.94,
2975,3.476578,2.407245e-04,0.2329,75930.06,
2976,3.282326,2.405493e-04,0.2327,75927.05,
2977,3.305493,2.403741e-04,0.2094,75926.85,
2978,3.321522,2.401990e-04,0.2162,75931.90,
2979,3.242330,2.400239e-04,0.1906,75923.80,
2980,3.325758,2.398488e-04,0.2058,75930.59,
2981,3.364215,2.396738e-04,0.1949,75929.11,
2982,3.358114,2.394988e-04,0.2022,75925.92,
2983,3.287183,2.393239e-04,0.2027,75927.95,
2984,3.279840,2.391490e-04,0.2068,75928.82,
2985,3.275563,2.389742e-04,0.1874,75921.06,
2986,3.309981,2.387994e-04,0.2040,75927.85,
2987,3.446924,2.386246e-04,0.2025,75931.21,
2988,3.608364,2.384499e-04,0.2449,75924.06,
2989,3.481869,2.382752e-04,0.2203,75933.81,
2990,3.473183,2.381006e-04,0.2117,75924.82,
2991,3.485712,2.379260e-04,0.2255,75926.84,
2992,3.515779,2.377515e-04,0.1995,75930.33,
2993,3.493975,2.375770e-04,0.2102,75928.51,
2994,3.510114,2.374026e-04,0.2061,75929.26,
2995,3.499844,2.372282e-04,0.2040,75927.15,
2996,3.477557,2.370538e-04,0.2229,75924.88,
2997,3.491587,2.368795e-04,0.2065,75920.64,
2998,3.464431,2.367052e-04,0.2044,75927.99,
2999,3.484958,2.365310e-04,0.2034,75925.61,
3000,3.469245,2.363568e-04,0.2096,75913.36,3.4478
3001,3.487692,2.361826e-04,0.2050,56459.52,
3002,3.512598,2.360085e-04,0.2006,75927.71,
3003,3.497935,2.358345e-04,0.2275,75934.24,
3004,3.472152,2.356605e-04,0.1908,75922.30,
3005,3.516033,2.354865e-04,0.2161,75930.58,
3006,3.493206,2.353126e-04,0.2088,75928.61,
3007,3.543428,2.351387e-04,0.2127,75931.55,
3008,3.469742,2.349649e-04,0.2001,75926.62,
3009,3.572426,2.347911e-04,0.2714,75927.57,
3010,3.548670,2.346174e-04,0.2651,75925.24,
3011,3.450044,2.344437e-04,0.2401,75937.22,
3012,3.435857,2.342700e-04,0.2123,75939.29,
3013,3.512293,2.340964e-04,0.2284,75938.52,
3014,3.484876,2.339229e-04,0.2180,75928.44,
3015,3.432844,2.337494e-04,0.2235,75933.34,
3016,3.411363,2.335759e-04,0.2141,75935.12,
3017,3.377626,2.334025e-04,0.2095,75928.50,
3018,3.469422,2.332291e-04,0.2084,75943.09,
3019,3.438323,2.330558e-04,0.2079,75933.35,
3020,3.448269,2.328825e-04,0.2262,75934.03,
3021,3.383027,2.327092e-04,0.2079,75927.91,
3022,3.430200,2.325361e-04,0.2207,75929.34,
3023,3.300253,2.323629e-04,0.2198,75941.27,
3024,3.266265,2.321898e-04,0.2155,75925.76,
3025,3.312140,2.320168e-04,0.2134,75912.00,
3026,3.263290,2.318437e-04,0.2273,75933.91,
3027,3.285957,2.316708e-04,0.1973,75928.37,
3028,3.333629,2.314979e-04,0.2158,75938.32,
3029,3.248111,2.313250e-04,0.1952,75938.87,
3030,3.268161,2.311522e-04,0.1968,75932.75,
3031,3.286610,2.309794e-04,0.1917,75937.20,
3032,3.254391,2.308067e-04,0.2132,75929.63,
3033,3.271957,2.306340e-04,0.1917,75933.49,
3034,3.272548,2.304614e-04,0.1981,75926.12,
3035,3.540819,2.302888e-04,0.2336,75908.13,
3036,3.501177,2.301162e-04,0.2157,75931.64,
3037,3.454307,2.299437e-04,0.2228,75910.88,
3038,3.492275,2.297713e-04,0.2156,75924.36,
3039,3.541821,2.295989e-04,0.2086,75922.55,
3040,3.503588,2.294266e-04,0.2272,75910.43,
3041,3.494476,2.292542e-04,0.2030,75904.22,
3042,3.473982,2.290820e-04,0.2135,75909.83,
3043,3.517969,2.289098e-04,0.2060,75909.29,
3044,3.528858,2.287376e-04,0.2262,75894.78,
3045,3.573820,2.285655e-04,0.2200,75933.52,
3046,3.477408,2.283935e-04,0.2122,75924.07,
3047,3.529801,2.282214e-04,0.2098,75920.18,
3048,3.475611,2.280495e-04,0.2133,75921.73,
3049,3.431005,2.278775e-04,0.2011,75908.81,
3050,3.484232,2.277057e-04,0.2167,75909.78,
3051,3.512937,2.275339e-04,0.2020,75923.33,
3052,3.566653,2.273621e-04,0.2307,73284.57,
3053,3.477773,2.271904e-04,0.1986,75932.63,
3054,3.442097,2.270187e-04,0.1964,75922.27,
3055,3.458474,2.268471e-04,0.1979,75923.36,
3056,3.461215,2.266755e-04,0.1838,75925.39,
3057,3.458439,2.265039e-04,0.1929,75922.08,
3058,3.421955,2.263325e-04,0.1845,75932.06,
3059,3.472248,2.261610e-04,0.2030,75916.07,
3060,3.351666,2.259896e-04,0.2035,75908.03,
3061,3.445878,2.258183e-04,0.2034,75908.35,
3062,3.442266,2.256470e-04,0.1937,75913.00,
3063,3.442456,2.254758e-04,0.1944,75911.74,
3064,3.440283,2.253046e-04,0.1955,75911.93,
3065,3.415103,2.251335e-04,0.1987,75913.75,
3066,3.415389,2.249624e-04,0.2023,75909.64,
3067,3.435875,2.247913e-04,0.2015,75915.28,
3068,3.384748,2.246204e-04,0.2011,75924.74,
3069,3.295260,2.244494e-04,0.1981,75931.66,
3070,3.233626,2.242785e-04,0.1931,75925.63,
3071,3.319916,2.241077e-04,0.1977,75921.25,
3072,3.338834,2.239369e-04,0.1946,75916.55,
3073,3.239272,2.237662e-04,0.2059,75932.88,
3074,3.296648,2.235955e-04,0.2146,75926.45,
3075,3.304590,2.234248e-04,0.2210,75927.54,
3076,3.293963,2.232543e-04,0.1954,75912.59,
3077,3.321953,2.230837e-04,0.2325,75914.61,
3078,3.264788,2.229132e-04,0.2014,75922.22,
3079,3.207156,2.227428e-04,0.2167,75928.19,
3080,3.281473,2.225724e-04,0.2068,75921.16,
3081,3.533396,2.224021e-04,0.2275,75928.59,
3082,3.453181,2.222318e-04,0.2116,75934.90,
3083,3.496568,2.220616e-04,0.2191,75933.88,
3084,3.482163,2.218914e-04,0.2095,75934.36,
3085,3.479158,2.217213e-04,0.2157,75919.57,
3086,3.500145,2.215512e-04,0.2136,75917.49,
3087,3.478941,2.213812e-04,0.2119,75924.97,
3088,3.496290,2.212112e-04,0.2110,75932.74,
3089,3.476258,2.210413e-04,0.2081,75936.74,
3090,3.510379,2.208714e-04,0.2139,75924.75,
3091,3.437412,2.207016e-04,0.2008,75937.32,
3092,3.513677,2.205318e-04,0.2167,75940.48,
3093,3.447731,2.203621e-04,0.2042,75931.88,
3094,3.522874,2.201924e-04,0.2236,75905.63,
3095,3.514128,2.200228e-04,0.1981,75898.10,
3096,3.439229,2.198532e-04,0.2137,75903.52,
3097,3.438740,2.196837e-04,0.2111,75908.94,
3098,3.485915,2.195143e-04,0.2250,75916.39,
3099,3.479457,2.193449e-04,0.2069,75918.08,
3100,3.459263,2.191755e-04,0.2099,75917.94,
3101,3.538993,2.190062e-04,0.2247,75932.32,
3102,3.537464,2.188370e-04,0.2478,75929.86,
3103,3.460642,2.186678e-04,0.2184,75936.08,
3104,3.348144,2.184986e-04,0.2157,75911.22,
3105,3.455494,2.183295e-04,0.2080,75901.11,
3106,3.419887,2.181605e-04,0.2201,75903.00,
3107,3.397268,2.179915e-04,0.2028,75903.25,
3108,3.524189,2.178226e-04,0.2181,75907.28,
3109,3.405817,2.176537e-04,0.2147,75901.80,
3110,3.441456,2.174849e-04,0.2202,75907.04,
3111,3.522947,2.173161e-04,0.2166,75899.13,
3112,3.458002,2.171474e-04,0.2063,75907.32,
3113,3.426625,2.169787e-04,0.2096,75903.75,
3114,3.416707,2.168101e-04,0.2091,75905.19,
3115,3.459653,2.166416e-04,0.2174,75901.28,
3116,3.315964,2.164731e-04,0.2078,75911.55,
3117,3.279703,2.163046e-04,0.2028,75906.06,
3118,3.259819,2.161362e-04,0.2045,75915.93,
3119,3.301585,2.159679e-04,0.2010,75936.18,
3120,3.303260,2.157996e-04,0.1953,75910.89,
3121,3.265686,2.156313e-04,0.2023,75929.27,
3122,3.243406,2.154632e-04,0.1913,75930.77,
3123,3.323566,2.152950e-04,0.2157,75926.43,
3124,3.291431,2.151270e-04,0.2022,75930.81,
3125,3.279916,2.149589e-04,0.1925,75926.43,
3126,3.303556,2.147910e-04,0.2112,75915.17,
3127,3.245819,2.146231e-04,0.1988,75912.92,
3128,3.431433,2.144552e-04,0.2206,75908.72,
3129,3.454282,2.142874e-04,0.2187,75915.83,
3130,3.501821,2.141197e-04,0.2132,75908.08,
3131,3.425665,2.139520e-04,0.2181,75915.05,
3132,3.430301,2.137844e-04,0.2005,75916.53,
3133,3.430544,2.136168e-04,0.2069,75911.91,
3134,3.478542,2.134492e-04,0.2213,75912.06,
3135,3.444924,2.132818e-04,0.2080,75913.31,
3136,3.438767,2.131144e-04,0.3109,75915.78,
3137,3.435275,2.129470e-04,0.2348,75912.58,
3138,3.411612,2.127797e-04,0.1962,75917.56,
3139,3.443819,2.126124e-04,0.2434,75903.49,
3140,3.456729,2.124453e-04,0.2151,75917.25,
3141,3.530223,2.122781e-04,0.2304,75915.70,
3142,3.520145,2.121110e-04,0.2002,75917.82,
3143,3.515838,2.119440e-04,0.2168,75917.83,
3144,3.510857,2.117770e-04,0.1958,75914.18,
3145,3.595809,2.116101e-04,0.2366,75914.71,
3146,3.471892,2.114433e-04,0.2053,75915.09,
3147,3.525142,2.112765e-04,0.1999,75915.55,
3148,3.553028,2.111097e-04,0.2087,75911.42,
3149,3.449373,2.109430e-04,0.1841,75915.39,
3150,3.487830,2.107764e-04,0.2051,75905.65,
3151,3.490464,2.106098e-04,0.2017,75915.51,
3152,3.426841,2.104433e-04,0.1882,75910.69,
3153,3.449423,2.102768e-04,0.2002,75915.07,
3154,3.386208,2.101104e-04,0.1957,75916.66,
3155,3.426346,2.099441e-04,0.1961,75914.04,
3156,3.489255,2.097778e-04,0.1966,75901.76,
3157,3.417245,2.096115e-04,0.1977,75914.26,
3158,3.407536,2.094454e-04,0.1960,75908.06,
3159,3.387260,2.092792e-04,0.1932,75912.39,
3160,3.415556,2.091132e-04,0.1973,75915.72,
3161,3.430949,2.089472e-04,0.1915,75910.60,
3162,3.438985,2.087812e-04,0.1836,75907.29,
3163,3.327871,2.086153e-04,0.2077,75911.86,
3164,3.237208,2.084495e-04,0.1897,75910.16,
3165,3.353342,2.082837e-04,0.2086,75910.42,
3166,3.290187,2.081180e-04,0.1909,75928.38,
3167,3.261454,2.079523e-04,0.1988,75917.64,
3168,3.312680,2.077867e-04,0.1842,75928.38,
3169,3.229505,2.076211e-04,0.1915,75910.55,
3170,3.205365,2.074557e-04,0.1866,75914.33,
3171,3.313310,2.072902e-04,0.1876,75921.59,
3172,3.255525,2.071248e-04,0.1897,75936.87,
3173,3.250837,2.069595e-04,0.1863,75925.90,
3174,3.267772,2.067943e-04,0.1954,75926.49,
3175,3.453231,2.066291e-04,0.2227,75924.62,
3176,3.438411,2.064639e-04,0.2091,75925.20,
3177,3.473414,2.062988e-04,0.2128,75933.91,
3178,3.455847,2.061338e-04,0.2101,75925.76,
3179,3.434436,2.059689e-04,0.2132,75939.80,
3180,3.436757,2.058039e-04,0.2034,75927.21,
3181,3.470193,2.056391e-04,0.1993,75932.94,
3182,3.422434,2.054743e-04,0.2057,75919.12,
3183,3.449353,2.053096e-04,0.2056,75929.67,
3184,3.480261,2.051449e-04,0.1984,75930.10,
3185,3.467966,2.049803e-04,0.1947,75920.51,
3186,3.440753,2.048157e-04,0.2273,75909.81,
3187,3.442344,2.046512e-04,0.1963,75906.35,
3188,3.482532,2.044868e-04,0.2187,75911.25,
3189,3.498489,2.043224e-04,0.1943,75907.29,
3190,3.347443,2.041581e-04,0.2512,75933.16,
3191,3.524545,2.039939e-04,0.2083,75914.22,
3192,3.476685,2.038297e-04,0.2247,75909.59,
3193,3.448382,2.036655e-04,0.2100,75897.99,
3194,3.443945,2.035014e-04,0.2038,75908.70,
3195,3.439482,2.033374e-04,0.2093,75924.56,
3196,3.460175,2.031735e-04,0.2301,75931.53,
3197,3.473820,2.030096e-04,0.2008,75928.59,
3198,3.408579,2.028457e-04,0.2022,75932.65,
3199,3.402346,2.026819e-04,0.1935,75929.52,
3200,3.431200,2.025182e-04,0.2088,75919.69,
3201,3.437806,2.023546e-04,0.1988,75909.19,
3202,3.405523,2.021910e-04,0.1984,75931.86,
3203,3.413943,2.020274e-04,0.2154,75929.52,
3204,3.434118,2.018640e-04,0.2014,75934.51,
3205,3.425552,2.017005e-04,0.2029,75922.51,
3206,3.356307,2.015372e-04,0.1974,75920.67,
3207,3.486817,2.013739e-04,0.2401,75928.62,
3208,3.468846,2.012107e-04,0.2224,75924.69,
3209,3.414955,2.010475e-04,0.2110,75930.98,
3210,3.300130,2.008844e-04,0.2181,75904.87,
3211,3.321532,2.007213e-04,0.2267,75910.03,
3212,3.307396,2.005583e-04,0.2069,75912.05,
3213,3.239652,2.003954e-04,0.2148,75932.68,
3214,3.223551,2.002325e-04,0.2425,75928.48,
3215,3.217166,2.000697e-04,0.1953,75933.34,
3216,3.284763,1.999070e-04,0.2394,75924.91,
3217,3.304591,1.997443e-04,0.2097,75913.50,
3218,3.310910,1.995817e-04,0.2044,75932.25,
3219,3.242585,1.994191e-04,0.2069,75921.27,
3220,3.256356,1.992566e-04,0.2099,75905.25,
3221,3.296944,1.990942e-04,0.2101,75925.65,
3222,3.520432,1.989318e-04,0.2469,75919.40,
3223,3.492987,1.987695e-04,0.2359,75927.36,
3224,3.459675,1.986072e-04,0.2105,75919.43,
3225,3.471652,1.984451e-04,0.2067,75922.14,
3226,3.479873,1.982829e-04,0.2123,75921.57,
3227,3.458144,1.981209e-04,0.2079,75932.49,
3228,3.475435,1.979589e-04,0.2221,75932.12,
3229,3.485932,1.977969e-04,0.2168,75925.23,
3230,3.434412,1.976351e-04,0.2199,75928.66,
3231,3.497611,1.974732e-04,0.2229,75924.69,
3232,3.469649,1.973115e-04,0.2158,75930.19,
3233,3.441033,1.971498e-04,0.2020,75931.15,
3234,3.459175,1.969882e-04,0.2026,75929.43,
3235,3.470213,1.968266e-04,0.1988,75924.51,
3236,3.584070,1.966651e-04,0.2242,75922.99,
3237,3.460326,1.965037e-04,0.2088,75930.56,
3238,3.473554,1.963423e-04,0.2153,75924.64,
3239,3.481738,1.961810e-04,0.2059,75934.58,
3240,3.501294,1.960198e-04,0.2030,75913.81,
3241,3.497448,1.958586e-04,0.2159,75925.87,
3242,3.698593,1.956975e-04,0.3788,75931.56,
3243,3.476781,1.955364e-04,0.2493,73211.37,
3244,3.461206,1.953754e-04,0.2233,75932.28,
3245,3.443252,1.952145e-04,0.2256,75928.71,
3246,3.379795,1.950536e-04,0.2129,75934.15,
3247,3.398955,1.948928e-04,0.2206,75930.22,
3248,3.413275,1.947321e-04,0.2020,75933.02,
3249,3.427634,1.945714e-04,0.2372,75925.08,
3250,3.382317,1.944108e-04,0.2128,75930.60,3.4307
3251,3.431194,1.942502e-04,0.2247,62434.13,
3252,3.383261,1.940898e-04,0.2099,75936.44,
3253,3.408654,1.939293e-04,0.2040,75931.96,
3254,3.413042,1.937690e-04,0.2283,75934.91,
3255,3.411767,1.936087e-04,0.2069,75936.15,
3256,3.302142,1.934485e-04,0.2249,75926.04,
3257,3.328704,1.932883e-04,0.2165,75933.20,
3258,3.191017,1.931282e-04,0.2162,75938.19,
3259,3.258460,1.929682e-04,0.2128,75932.30,
3260,3.309772,1.928082e-04,0.2273,75936.67,
3261,3.254357,1.926483e-04,0.2171,75934.93,
3262,3.212980,1.924885e-04,0.2250,75933.51,
3263,3.291372,1.923287e-04,0.2094,75927.49,
3264,3.255074,1.921690e-04,0.2200,75930.44,
3265,3.219141,1.920094e-04,0.2098,75933.74,
3266,3.241671,1.918498e-04,0.2050,75924.98,
3267,3.292179,1.916903e-04,0.2110,75928.67,
3268,3.440559,1.915309e-04,0.2094,75929.80,
3269,3.497927,1.913715e-04,0.2065,75926.36,
3270,3.438190,1.912122e-04,0.2190,75933.17,
3271,3.412700,1.910529e-04,0.2063,75926.65,
3272,3.510072,1.908937e-04,0.2054,75934.50,
3273,3.521217,1.907346e-04,0.2064,75923.97,
3274,3.547380,1.905756e-04,0.2256,75931.19,
3275,3.408472,1.904166e-04,0.2167,75938.75,
3276,3.442086,1.902577e-04,0.2148,75930.02,
3277,3.475554,1.900988e-04,0.2191,75932.21,
3278,3.496439,1.899400e-04,0.2070,75935.77,
3279,3.532808,1.897813e-04,0.2130,75935.86,
3280,3.430770,1.896227e-04,0.2011,75926.05,
3281,3.414158,1.894641e-04,0.2051,75925.51,
3282,3.457604,1.893056e-04,0.2008,75932.67,
3283,3.486711,1.891471e-04,0.1928,75925.36,
3284,3.482738,1.889887e-04,0.2018,75937.47,
3285,3.467913,1.888304e-04,0.2103,75926.14,
3286,3.422849,1.886722e-04,0.1916,75930.30,
3287,3.478493,1.885140e-04,0.2011,75935.30,
3288,3.424072,1.883558e-04,0.2045,75932.49,
3289,3.500840,1.881978e-04,0.1968,75935.43,
3290,3.421232,1.880398e-04,0.1922,75932.61,
3291,3.362880,1.878819e-04,0.1970,75931.49,
3292,3.435225,1.877240e-04,0.2093,75930.66,
3293,3.432455,1.875663e-04,0.1928,75936.50,
3294,3.444983,1.874085e-04,0.1983,75925.62,
3295,3.465595,1.872509e-04,0.2175,75923.37,
3296,3.431199,1.870933e-04,0.1889,75932.48,
3297,3.406814,1.869358e-04,0.1987,75929.23,
3298,3.421218,1.867784e-04,0.1940,75931.23,
3299,3.434824,1.866210e-04,0.1908,75929.64,
3300,3.398424,1.864637e-04,0.2034,75934.88,
3301,3.444740,1.863064e-04,0.1936,75925.49,
3302,3.291169,1.861492e-04,0.2200,75929.80,
3303,3.200989,1.859921e-04,0.1912,75934.75,
3304,3.246522,1.858351e-04,0.2328,75931.19,
3305,3.302412,1.856781e-04,0.2004,75933.99,
3306,3.276122,1.855212e-04,0.2129,75931.43,
3307,3.307431,1.853644e-04,0.2072,75931.62,
3308,3.245074,1.852076e-04,0.2000,75929.42,
3309,3.223965,1.850509e-04,0.2136,75932.74,
3310,3.284652,1.848943e-04,0.1978,75931.50,
3311,3.284871,1.847377e-04,0.2528,75932.49,
3312,3.206023,1.845813e-04,0.1973,75932.41,
3313,3.273884,1.844248e-04,0.2075,75929.27,
3314,3.463848,1.842685e-04,0.2244,75931.20,
3315,3.453010,1.841122e-04,0.2274,75934.50,
3316,3.463868,1.839560e-04,0.2115,75936.17,
3317,3.463964,1.837998e-04,0.2273,75929.34,
3318,3.476509,1.836438e-04,0.2141,75935.80,
3319,3.458544,1.834878e-04,0.2092,75931.43,
3320,3.410861,1.833318e-04,0.2067,75931.83,
3321,3.466373,1.831759e-04,0.2133,75924.11,
3322,3.454742,1.830201e-04,0.2011,75927.65,
3323,3.507335,1.828644e-04,0.2218,75932.95,
3324,3.484267,1.827088e-04,0.2087,75929.08,
3325,3.440663,1.825532e-04,0.2050,75933.32,
3326,3.378328,1.823976e-04,0.1885,75926.52,
